5131,1990 BG,2026,3,1,270.106604,135.882108,110.329953,36.446826,0.56881854,1.48625953
5143,Heracles,2026,3,1,243.777322,228.208644,309.096444,8.978934,0.77122138,1.83470591
5189,1990 UQ,2026,3,1,152.574982,159.984897,135.04041,3.580101,0.47817497,1.55192178
5381,Sekhmet,2026,3,1,13.494778,37.430907,58.528914,48.965982,0.29644394,0.9474471
5496,1973 NA,2026,3,1,325.118001,117.915585,101.022017,68.011773,0.63410204,2.43646868
5587,1990 SB,2026,3,1,236.016166,87.755823,189.155509,18.049814,0.54431964,2.40025404
5590,1990 VA,2026,3,1,168.942823,34.493481,216.248337,14.178988,0.28012022,0.98635648
5604,1992 FE,2026,3,1,99.553274,82.764728,311.936453,4.698366,0.40652711,0.92996115
5645,1990 SP,2026,3,1,117.064646,48.288132,45.702427,13.504869,0.38729197,1.35456908
5660,1974 MA,2026,3,1,204.625282,127.05806,302.107454,38.144942,0.76194189,1.78561211
5693,1993 EA,2026,3,1,187.241724,258.975579,96.975798,5.058853,0.58515133,1.27051642
5731,Zeus,2026,3,1,310.771041,218.450482,280.586412,11.200698,0.65244046,2.26529972
5786,Talos,2026,3,1,355.72016,8.386305,161.2809,23.223226,0.82683818,1.08153688
5797,Bivoj,2026,3,1,258.386652,168.670667,298.909584,4.190394,0.44435418,1.89376078
5828,1991 AM,2026,3,1,280.114241,152.889701,125.343007,30.182645,0.69488293,1.6980205
5863,Tara,2026,3,1,315.731731,115.727292,168.68325,19.510356,0.50732633,2.22040002
6037,1988 EG,2026,3,1,233.407565,242.360784,182.151522,3.510474,0.49957648,1.27158619
6047,1991 TB1,2026,3,1,163.327155,103.830916,6.060256,23.474098,0.35213238,1.45455923
6053,1993 BW3,2026,3,1,238.696295,74.953948,318.212547,21.579422,0.52832492,2.14725193
6063,Jason,2026,3,1,248.852688,337.63417,169.009946,4.962301,0.76250437,2.21978952
6239,Minos,2026,3,1,263.601193,239.78362,344.480965,3.941661,0.41240868,1.15104269
6455,1992 HE,2026,3,1,17.100947,262.740629,26.890195,37.339725,0.57287889,2.24021403
6489,Golevka,2026,3,1,277.634627,69.698931,208.600076,2.25993,0.61901488,2.47536082
6491,1991 OA,2026,3,1,264.858276,326.278454,299.976025,6.157544,0.59191996,2.50270388
6611,1993 VW,2026,3,1,178.13483,281.612226,230.753055,8.701196,0.48459029,1.69590504
7025,1993 QA,2026,3,1,289.589939,323.49036,146.58654,12.610532,0.3150319,1.47573046
7092,Cadmus,2026,3,1,151.868094,94.790101,56.692635,17.786412,0.69372519,2.54535352
7335,1989 JA,2026,3,1,197.902911,232.389015,61.232607,15.159125,0.48456413,1.77256936
7341,1991 VK,2026,3,1,235.030726,173.513793,294.723702,5.409998,0.50614954,1.84160883
7350,1993 VA,2026,3,1,135.850419,336.7125,133.04282,7.263399,0.3911324,1.35600018
7358,Oze,2026,3,1,142.975879,92.275568,265.406824,4.661172,0.50251286,2.19793558
7480,Norwan,2026,3,1,349.223756,256.876852,124.355122,9.453794,0.31685527,1.56777893
7482,1994 PC1,2026,3,1,201.182299,47.493432,117.851069,33.469382,0.32948984,1.3487039
7753,1988 XB,2026,3,1,13.133397,280.065461,73.386096,3.124876,0.4814998,1.46720666
7822,1991 CS,2026,3,1,236.61953,249.454114,156.837813,37.122633,0.16461209,1.12270987
7839,1994 ND,2026,3,1,322.729651,228.290664,102.503372,27.115083,0.5186308,2.16523283
7888,1993 UC,2026,3,1,153.516717,323.045118,165.866263,26.08012,0.66322551,2.43859111
7889,1994 LX,2026,3,1,324.85732,349.200858,111.259761,36.90938,0.34630695,1.26155072
8014,1990 MF,2026,3,1,144.769768,114.813332,209.787772,1.867209,0.45615705,1.74755907
8034,Akka,2026,3,1,203.877027,68.363133,232.749275,2.022817,0.40923437,1.83041474
8035,1992 TB,2026,3,1,330.710576,6.104384,185.608431,28.304621,0.46237281,1.34208586
8176,1991 WA,2026,3,1,150.147719,241.902456,66.488102,39.579563,0.64324167,1.57508154
8201,1994 AH2,2026,3,1,321.390099,25.107882,164.077988,9.54004,0.70613602,2.53995589
8507,1991 CB1,2026,3,1,234.131873,345.857331,317.359834,14.604995,0.59496049,1.68707518
8566,1996 EN,2026,3,1,356.658142,125.158694,164.092969,37.982297,0.43038849,1.50631665
9058,1992 JB,2026,3,1,178.497519,307.125839,218.279672,16.088227,0.35976446,1.55724519
9162,Kwiila,2026,3,1,346.431234,235.852637,179.974458,9.010317,0.59549989,1.49676274
9202,1993 PB,2026,3,1,155.114625,212.359964,315.887489,40.802765,0.60782126,1.42381511
9400,1994 TW1,2026,3,1,169.551628,62.181043,3.340236,35.982239,0.58063749,2.58822059
9856,1991 EE,2026,3,1,101.331548,116.23083,168.079473,9.8284,0.62561101,2.24319942
10115,1992 SK,2026,3,1,77.724981,233.731936,8.868937,15.318228,0.32487158,1.24855602
10145,1994 CK1,2026,3,1,176.574545,27.437297,328.368298,4.546539,0.63270195,1.89980776
10150,1994 PN,2026,3,1,202.50523,233.981769,112.970376,45.964055,0.54434528,2.37373722
10165,1995 BL2,2026,3,1,90.937452,348.471769,312.414354,23.901063,0.50383427,1.23463978
10302,1989 ML,2026,3,1,190.127218,183.646561,104.271662,4.379128,0.13684091,1.27283356
10563,Izhdubar,2026,3,1,234.646368,132.190991,56.556627,63.465118,0.26618392,1.00679597
10636,1998 QK56,2026,3,1,189.688123,286.353281,172.910733,13.5752,0.51280277,1.88469929
10860,1995 LE,2026,3,1,135.400234,75.546292,257.104263,4.142302,0.57575357,2.57644092
11054,1991 FA,2026,3,1,250.992975,92.391321,339.030828,3.077842,0.44646807,1.97938688
11066,Sigurd,2026,3,1,15.365103,22.021926,349.217914,36.876829,0.3753409,1.39158271
11311,Peleus,2026,3,1,186.603022,313.421479,59.318338,25.493762,0.53576903,2.11647637
11398,1998 YP11,2026,3,1,325.328693,74.776441,144.710185,15.022111,0.38904189,1.72088611
11405,1999 CV3,2026,3,1,73.323669,96.440889,141.223052,22.864999,0.39382501,1.45951002
11500,Tomaiyowit,2026,3,1,42.766472,289.52554,234.384064,10.310657,0.35581451,1.07980865
11885,Summanus,2026,3,1,280.983897,116.234216,359.761275,19.432407,0.47456212,1.70323441
12538,1998 OH,2026,3,1,214.505112,321.788909,220.686566,24.536441,0.40594192,1.54153204
12711,Tukmit,2026,3,1,312.660369,322.904195,294.960994,38.491268,0.27205736,1.18626191
12923,Zephyr,2026,3,1,230.731221,147.224973,168.073146,5.311058,0.49294442,1.9619371
13651,1997 BR,2026,3,1,221.935046,133.851792,116.631859,17.251344,0.30561638,1.33561699
14402,1991 DB,2026,3,1,184.957757,51.526112,158.139971,11.411243,0.40172385,1.71479424
14827,Hypnos,2026,3,1,123.631578,239.02415,57.473099,1.954866,0.66303732,2.85511135
16816,1997 UF9,2026,3,1,19.950239,157.999303,37.140177,25.917218,0.60370746,1.44247566
16834,1997 WU22,2026,3,1,164.568713,334.39975,260.747503,15.997356,0.4421352,1.467907
16960,1998 QS52,2026,3,1,99.641463,243.259221,260.144012,17.516873,0.85909224,2.20050571
17181,1999 UM3,2026,3,1,50.985319,36.774569,113.556657,10.653288,0.67404532,2.37056023
17182,1999 VU,2026,3,1,327.39781,203.213565,333.477551,9.265467,0.55338192,1.38709356
17188,1999 WC2,2026,3,1,321.912958,287.209692,269.760963,29.452197,0.63661239,2.21658789
17511,1992 QN,2026,3,1,30.697881,202.436383,355.883614,9.580012,0.3586582,1.18965617
20236,1998 BZ7,2026,3,1,212.732436,104.551701,111.232162,6.50655,0.5609619,2.03333268
20255,1998 FX2,2026,3,1,301.066571,17.522491,180.913663,9.958061,0.49196174,2.15156637
20425,1998 VD35,2026,3,1,284.490166,296.324008,227.240762,6.9894,0.47664968,1.56462088
20429,1998 YN1,2026,3,1,296.33953,147.69385,61.727301,6.301324,0.46400976,1.55607211
20826,2000 UV13,2026,3,1,224.46735,198.68768,347.287887,31.932883,0.63658633,2.41747746
22099,2000 EX106,2026,3,1,24.700793,186.624726,136.419087,9.848513,0.27645485,1.10461912
22753,1998 WT,2026,3,1,171.534423,324.829617,307.344265,3.205249,0.56993272,1.21888253
22771,1999 CU3,2026,3,1,146.011487,305.86688,338.888817,11.403269,0.52411603,1.57607563
23183,2000 OY21,2026,3,1,79.144607,301.477369,119.632519,40.977834,0.40092185,1.82396736
23187,2000 PN9,2026,3,1,3.804821,293.542263,164.280752,51.33611,0.58938127,1.84699961
23714,1998 EC3,2026,3,1,322.828006,129.709086,127.440513,8.438209,0.51645951,2.12793983
24443,2000 OG,2026,3,1,87.705994,231.241384,178.063913,25.738331,0.82237236,2.31033647
24445,2000 PM8,2026,3,1,269.300432,219.117667,203.140149,23.76933,0.54573567,2.21097863
24761,Ahau,2026,3,1,205.554754,287.55408,121.040501,21.924614,0.30572285,1.33476209
25143,Itokawa,2026,3,1,105.955089,162.847067,69.074806,1.620949,0.28015898,1.32409212
